2.5604000000 0.1063400000
2.6080000000 0.4981800000
2.6557000000 0.8281500000
2.7033000000 0.4659900000
2.7509000000 0.0938260000
2.7986000000 0.0784870000
2.8462000000 0.1456000000
2.8938000000 0.1627900000
2.9415000000 0.0703290000
2.9891000000 0.0087148000
3.0367000000 0.0106970000
3.0844000000 0.0060848000
3.1320000000 0.0080574000
3.1797000000 0.0046927000
3.2273000000 0.0040541000
3.2749000000 0.0050105000
3.3226000000 0.0023562000
3.3702000000 0.0024369000
3.4178000000 0.0019293000
3.4655000000 0.0019694000
3.5131000000 0.0012370000
3.5607000000 0.0020047000
3.6084000000 0.0009060700
3.6560000000 0.0018184000
3.7036000000 0.0022265000
3.7513000000 0.0011716000
3.7989000000 0.0008365400
3.8465000000 0.0011191000
3.8942000000 0.0009142900
3.9418000000 0.0019459000
3.9895000000 0.0031499000
4.0371000000 0.0013922000
4.0847000000 0.0028191000
4.1324000000 0.0014924000
4.1800000000 0.0061492000
4.2276000000 0.0079235000
4.2753000000 0.0046600000
4.3229000000 0.0025164000
4.3705000000 0.0053662000
4.4182000000 0.0060586000
4.4658000000 0.0169930000
4.5134000000 0.0670890000
4.5611000000 0.0711030000
4.6087000000 0.0409350000
4.6563000000 0.0182360000
4.7040000000 0.1133400000
4.7516000000 0.3363300000
4.7993000000 0.2921100000
4.8469000000 0.0729320000
4.8945000000 0.0202620000
4.9422000000 0.0505920000
4.9898000000 0.0847540000
5.0374000000 0.0591600000
5.0851000000 0.0106610000
5.1327000000 0.0064795000
5.1803000000 0.0040500000
5.2280000000 0.0041268000
5.2756000000 0.0044570000
5.3232000000 0.0068717000
5.3709000000 0.0063966000
5.4185000000 0.0016594000
5.4661000000 0.0022844000
